partner_id,partner_name,zone,vehicle_type,avg_rating,total_deliveries,status,experience_months,lat,lng
DP_00295,Amit Reddy,Jayanagar,bike,3.6,1008,active,15,12.926359,77.500423
DP_00296,Mohan Verma,HSR Layout,ev_scooter,4.2,3158,active,2,12.976188,77.626276
DP_00297,Naveen Patil,Basavanagudi,ev_scooter,3.7,4537,active,19,12.928403,77.576743
DP_00298,Vikram Kumar,HSR Layout,scooter,4.8,2420,on_break,42,12.936595,77.688681
DP_00299,Karthik Kumar,MG Road,ev_scooter,3.9,6464,inactive,36,12.996227,77.538997
DP_00300,Manoj Das,Banashankari,bicycle,4.7,6522,active,1,12.929783,77.654619
DP_00301,Arun Naik,Koramangala,scooter,3.5,6745,on_break,22,13.042875,77.617665
DP_00302,Sanjay Singh,Bellandur,bicycle,3.5,5694,active,28,13.045867,77.633688
DP_00303,Vikram Singh,Hebbal,bike,3.5,5352,active,24,12.944864,77.517308
DP_00304,Mohan Sharma,HSR Layout,bicycle,3.5,3711,active,7,12.959823,77.663589
DP_00305,Vikram Das,MG Road,ev_scooter,3.6,5089,active,36,13.014031,77.585979
DP_00306,Rahul Yadav,Basavanagudi,scooter,4.1,5994,active,40,12.960788,77.577683
DP_00307,Raj Kumar,Bellandur,scooter,4.3,4621,active,41,12.984863,77.594496
DP_00308,Raj Das,Sarjapur Road,bike,4.0,3089,on_break,28,12.927092,77.590707
DP_00309,Deepak Patil,HSR Layout,ev_scooter,3.5,4921,active,2,13.04149,77.52654
DP_00310,Arun Verma,Malleshwaram,scooter,4.1,2529,on_break,36,13.028217,77.65221
DP_00311,Pradeep Reddy,MG Road,bike,4.7,3009,active,21,13.045727,77.523556
DP_00312,Arun Yadav,Sarjapur Road,bike,4.5,1180,active,25,12.990318,77.656812
DP_00313,Karthik Verma,Whitefield,scooter,3.9,5035,inactive,26,13.040995,77.587148
DP_00314,Amit Reddy,Marathahalli,ev_scooter,4.0,4863,active,4,13.021674,77.676328
DP_00315,Mohan Gowda,Yelahanka,bicycle,4.9,912,on_break,23,13.002152,77.57457
DP_00316,Pradeep Naik,Indiranagar,scooter,3.5,4784,active,24,12.974542,77.500012
DP_00317,Ravi Kumar,MG Road,bike,4.4,1848,on_break,22,12.961501,77.690128
DP_00318,Amit Sharma,Bellandur,scooter,3.9,7132,active,12,12.975465,77.683908
DP_00319,Pradeep Yadav,Brigade Road,bike,3.6,4027,active,34,12.927415,77.637769
DP_00320,Rahul Singh,Bellandur,scooter,5.0,643,active,35,13.038629,77.658968
DP_00321,Ravi Patil,Malleshwaram,bike,3.6,2928,on_break,42,13.004702,77.689758
DP_00322,Suresh Das,HSR Layout,bicycle,5.0,5050,active,30,13.032886,77.521841
DP_00323,Pradeep Reddy,HSR Layout,ev_scooter,3.6,7259,active,24,12.934112,77.663388
DP_00324,Ravi Das,Bellandur,scooter,3.8,318,active,28,12.989047,77.636097
DP_00325,Arun Yadav,Koramangala,bike,4.8,4752,inactive,36,13.006706,77.639825
DP_00326,Raj Reddy,BTM Layout,ev_scooter,4.1,4599,active,27,12.951692,77.619036
DP_00327,Arun Singh,Yelahanka,ev_scooter,4.8,771,on_break,47,12.977201,77.52825
DP_00328,Rahul Yadav,Sarjapur Road,bike,3.8,6362,inactive,5,12.905328,77.566458
DP_00329,Pradeep Verma,Electronic City,ev_scooter,3.8,1550,active,19,12.932,77.67633
DP_00330,Arun Yadav,Malleshwaram,scooter,4.0,7573,active,34,12.909071,77.672409
DP_00331,Manoj Kumar,Basavanagudi,ev_scooter,4.2,4869,active,46,13.049468,77.678199
DP_00332,Karthik Sharma,Basavanagudi,bicycle,5.0,2654,on_break,25,13.038171,77.659559
DP_00333,Manoj Reddy,Banashankari,bike,4.0,484,active,29,13.039052,77.640938
DP_00334,Pradeep Patil,Rajajinagar,bicycle,4.0,3033,on_break,11,12.930898,77.536554
DP_00335,Deepak Kumar,Koramangala,bicycle,4.9,2708,active,32,12.994342,77.561895
DP_00336,Ganesh Das,Koramangala,bike,4.8,866,on_break,7,12.969405,77.601502
DP_00337,Suresh Das,Rajajinagar,bike,3.7,6648,active,29,13.002297,77.510797
DP_00338,Amit Kumar,Marathahalli,ev_scooter,4.6,3088,on_break,21,13.022636,77.686434
DP_00339,Ganesh Reddy,HSR Layout,bike,4.8,5512,active,29,13.035168,77.656987
DP_00340,Pradeep Kumar,MG Road,bike,3.7,3471,inactive,45,13.037846,77.515788
DP_00341,Pradeep Sharma,Whitefield,scooter,4.9,2892,on_break,42,13.002958,77.61764
DP_00342,Ganesh Das,Bellandur,bicycle,3.5,2364,active,32,12.914984,77.588588
DP_00343,Sanjay Reddy,Jayanagar,ev_scooter,4.4,455,on_break,46,13.011475,77.634814
DP_00344,Naveen Sharma,Koramangala,bike,3.6,3266,active,44,12.993306,77.693967
DP_00345,Rahul Das,Koramangala,bike,3.5,2902,active,3,13.031743,77.585682
DP_00346,Deepak Yadav,Bommanahalli,bike,3.6,2506,active,7,13.043312,77.698097
DP_00347,Naveen Das,JP Nagar,scooter,4.9,2992,active,16,13.036395,77.637205
DP_00348,Amit Kumar,JP Nagar,bicycle,4.1,322,active,32,12.985409,77.615522
DP_00349,Manoj Das,Koramangala,ev_scooter,4.9,7495,on_break,4,12.911053,77.577371
DP_00350,Arun Yadav,Bellandur,bike,4.7,7385,active,31,12.975143,77.638878
DP_00351,Mohan Sharma,Electronic City,scooter,4.4,2417,active,45,13.044477,77.574994
DP_00352,Ravi Kumar,BTM Layout,ev_scooter,4.2,3138,inactive,11,12.950126,77.50161
DP_00353,Ganesh Gowda,Marathahalli,bike,3.6,1790,on_break,21,12.938266,77.679769
DP_00354,Vikram Singh,Marathahalli,ev_scooter,4.3,1555,active,41,12.928016,77.689405
DP_00355,Rahul Sharma,Electronic City,bicycle,4.0,830,active,48,13.018118,77.614264
DP_00356,Sanjay Kumar,Hebbal,bicycle,3.9,5269,inactive,35,12.983368,77.582801
DP_00357,Rahul Kumar,Yelahanka,scooter,4.8,1005,active,26,12.966611,77.658916
DP_00358,Naveen Kumar,Brigade Road,bicycle,4.8,2790,on_break,30,12.950112,77.675291
DP_00359,Karthik Verma,MG Road,ev_scooter,4.0,4683,on_break,6,12.925649,77.647389
DP_00360,Vikram Reddy,Hebbal,ev_scooter,3.6,7859,on_break,27,13.000655,77.676461
DP_00361,Naveen Reddy,Koramangala,ev_scooter,4.1,4315,active,17,12.969292,77.592673
DP_00362,Mohan Das,Koramangala,scooter,3.5,3694,active,23,13.026278,77.54513
DP_00363,Ravi Reddy,Basavanagudi,scooter,4.1,7893,active,42,13.019289,77.645111
DP_00364,Suresh Gowda,Marathahalli,bike,4.3,7503,active,1,13.002959,77.613109
DP_00365,Suresh Singh,Hebbal,ev_scooter,3.8,3092,active,36,12.912233,77.617708
DP_00366,Deepak Patil,JP Nagar,ev_scooter,3.8,5708,active,36,12.977515,77.641766
DP_00367,Naveen Sharma,JP Nagar,ev_scooter,4.3,6671,active,14,12.910075,77.695818
DP_00368,Amit Verma,Brigade Road,ev_scooter,4.8,6633,active,22,13.044217,77.562198
DP_00369,Ganesh Singh,Indiranagar,scooter,3.8,6226,active,1,12.908096,77.61024
DP_00370,Vikram Verma,Brigade Road,scooter,4.4,6920,on_break,9,12.999373,77.531097
DP_00371,Suresh Yadav,Yelahanka,bicycle,4.2,2333,active,47,12.919752,77.649861
DP_00372,Mohan Singh,Bommanahalli,bike,4.1,7860,on_break,37,12.990367,77.539257
DP_00373,Ganesh Reddy,Koramangala,bike,3.7,5244,active,4,12.94155,77.642879
DP_00374,Rahul Reddy,Electronic City,scooter,4.6,4129,active,9,13.004318,77.520647
DP_00375,Mohan Sharma,Malleshwaram,bike,4.8,6270,active,6,12.962689,77.677267
DP_00376,Vikram Naik,Hebbal,scooter,3.5,6807,active,46,13.018957,77.546162
DP_00377,Arun Patil,Bellandur,bicycle,4.1,4838,active,35,12.933637,77.653581
DP_00378,Ganesh Reddy,Koramangala,bike,4.1,7287,on_break,48,12.911104,77.559708
DP_00379,Ravi Reddy,Brigade Road,scooter,3.7,6482,active,16,13.026322,77.648375
DP_00380,Suresh Das,Yelahanka,ev_scooter,4.1,1285,active,13,13.040833,77.58396
DP_00381,Karthik Kumar,Koramangala,bicycle,4.1,7298,active,27,13.026215,77.681482
DP_00382,Raj Kumar,Bellandur,ev_scooter,3.9,3277,on_break,6,12.985549,77.660836
DP_00383,Pradeep Kumar,Malleshwaram,bicycle,4.4,6429,inactive,17,12.945075,77.507236
DP_00384,Manoj Sharma,Hebbal,bicycle,4.4,1594,inactive,37,12.962525,77.501707
DP_00385,Manoj Reddy,Brigade Road,ev_scooter,3.8,6984,active,9,12.965076,77.666805
DP_00386,Vikram Reddy,HSR Layout,bicycle,3.8,3416,active,48,12.951528,77.630909
DP_00387,Vikram Reddy,JP Nagar,bike,4.5,7014,active,3,12.98007,77.598598
DP_00388,Ganesh Das,Brigade Road,bike,4.6,7671,active,41,12.936015,77.562227
DP_00389,Ganesh Das,HSR Layout,ev_scooter,3.9,1696,active,16,13.033104,77.644033
DP_00390,Arun Reddy,Banashankari,bicycle,4.5,3037,active,15,12.936828,77.689847
DP_00391,Raj Sharma,Indiranagar,bike,3.6,6885,active,43,12.97935,77.581134
DP_00392,Mohan Yadav,Malleshwaram,bicycle,4.8,6426,inactive,45,12.984557,77.553713
DP_00393,Raj Patil,JP Nagar,ev_scooter,4.4,7381,inactive,18,13.008262,77.688548
DP_00394,Rahul Gowda,JP Nagar,scooter,4.2,4672,active,18,12.958954,77.686239
DP_00395,Raj Verma,Brigade Road,ev_scooter,4.9,570,active,18,12.918971,77.535417
DP_00396,Pradeep Kumar,Banashankari,bike,4.4,7630,on_break,40,13.03756,77.56127
DP_00397,Sanjay Gowda,HSR Layout,scooter,4.6,4931,active,24,12.986357,77.579415
DP_00398,Amit Singh,Bellandur,scooter,3.5,7177,on_break,9,12.93594,77.655384
DP_00399,Suresh Yadav,MG Road,scooter,4.1,7694,on_break,4,13.049654,77.690731
DP_00400,Deepak Sharma,Basavanagudi,scooter,4.7,1339,on_break,8,12.94515,77.563347
DP_00401,Rahul Kumar,Banashankari,ev_scooter,4.3,1852,active,30,12.933901,77.69221
DP_00402,Ravi Verma,Koramangala,bike,4.2,4398,on_break,11,12.921313,77.524049
DP_00403,Mohan Verma,Malleshwaram,ev_scooter,3.6,7689,active,21,12.923463,77.57255
DP_00404,Mohan Reddy,Yelahanka,ev_scooter,4.8,4190,inactive,17,12.940059,77.636055
DP_00405,Ravi Singh,Sarjapur Road,ev_scooter,3.8,7954,active,42,13.040064,77.635341
DP_00406,Manoj Gowda,Bommanahalli,scooter,3.8,3693,active,9,12.986596,77.580061
DP_00407,Manoj Sharma,JP Nagar,scooter,4.2,963,active,4,12.996856,77.509328
DP_00408,Sanjay Reddy,Malleshwaram,ev_scooter,4.9,565,active,24,12.948823,77.603829
DP_00409,Ravi Kumar,Indiranagar,scooter,4.2,5640,active,9,12.909857,77.537262
DP_00410,Ganesh Sharma,Bellandur,bike,4.1,4999,active,37,13.003845,77.524684
DP_00411,Raj Naik,Jayanagar,bike,4.2,1397,on_break,13,12.918243,77.575617
DP_00412,Pradeep Reddy,Malleshwaram,ev_scooter,3.8,5955,active,42,12.927973,77.645251
DP_00413,Raj Sharma,Sarjapur Road,bicycle,3.7,3109,on_break,23,13.024087,77.671961
DP_00414,Naveen Sharma,Jayanagar,scooter,3.8,5292,active,29,12.934026,77.62319
DP_00415,Deepak Das,Bommanahalli,scooter,3.5,3028,on_break,45,13.004024,77.67888
DP_00416,Raj Gowda,BTM Layout,scooter,3.7,3517,active,33,12.952501,77.506952
DP_00417,Suresh Kumar,Rajajinagar,ev_scooter,3.6,1585,active,32,13.018187,77.524159
DP_00418,Raj Reddy,Bommanahalli,scooter,4.1,858,active,8,12.923396,77.519955
DP_00419,Rahul Verma,Basavanagudi,scooter,4.6,7944,on_break,43,13.019063,77.626053
DP_00420,Karthik Yadav,Yelahanka,ev_scooter,4.2,2706,active,17,12.919654,77.541964
DP_00421,Mohan Reddy,Jayanagar,scooter,4.9,7583,inactive,2,12.995211,77.650876
DP_00422,Vikram Reddy,Banashankari,bicycle,4.3,5541,on_break,37,12.923142,77.663137
DP_00423,Amit Gowda,Marathahalli,ev_scooter,3.6,1549,on_break,40,13.048935,77.567507
DP_00424,Ganesh Kumar,Malleshwaram,ev_scooter,3.9,7398,active,47,12.971818,77.659748
DP_00425,Sanjay Singh,HSR Layout,bike,3.9,5650,inactive,18,12.915681,77.547263
DP_00426,Ganesh Gowda,Sarjapur Road,scooter,4.8,7830,active,8,12.99798,77.564792
DP_00427,Naveen Singh,Koramangala,scooter,4.7,1479,active,4,12.976308,77.557365
DP_00428,Rahul Das,Rajajinagar,ev_scooter,4.5,3213,active,47,12.941527,77.595229
DP_00429,Pradeep Yadav,Malleshwaram,bike,4.7,7724,active,5,12.955243,77.585624
DP_00430,Suresh Singh,Yelahanka,bicycle,4.0,2275,active,43,12.913699,77.644179
DP_00431,Rahul Das,MG Road,bicycle,4.2,4118,active,12,12.90903,77.660686
DP_00432,Ravi Yadav,Electronic City,scooter,4.2,1346,active,5,12.993412,77.630406
DP_00433,Amit Singh,Whitefield,scooter,4.0,7757,active,16,13.012785,77.585999
DP_00434,Manoj Patil,Brigade Road,ev_scooter,4.1,4689,on_break,31,12.932343,77.532995
DP_00435,Naveen Patil,Sarjapur Road,scooter,3.6,4981,on_break,12,12.919778,77.630407
DP_00436,Arun Gowda,Koramangala,ev_scooter,4.5,3493,active,41,13.040395,77.688141
DP_00437,Naveen Yadav,MG Road,scooter,3.7,801,active,25,12.949322,77.537675
DP_00438,Ganesh Das,Bommanahalli,bicycle,3.8,1071,active,11,12.918158,77.513851
DP_00439,Raj Gowda,Koramangala,ev_scooter,4.7,2280,on_break,37,12.996013,77.659908
DP_00440,Arun Kumar,Banashankari,bike,3.5,3497,on_break,30,12.959346,77.561837
DP_00441,Arun Naik,Hebbal,bicycle,4.4,4908,active,20,13.032722,77.517805
DP_00442,Manoj Gowda,Jayanagar,ev_scooter,4.5,326,active,22,12.904954,77.581341
DP_00443,Pradeep Sharma,Malleshwaram,ev_scooter,3.8,4873,inactive,18,12.984757,77.623292
DP_00444,Arun Singh,Bellandur,bike,4.8,4682,active,9,12.985396,77.576031
DP_00445,Rahul Kumar,JP Nagar,bicycle,4.4,5940,active,24,12.952465,77.532302
DP_00446,Arun Naik,Marathahalli,scooter,4.1,1973,on_break,21,12.992112,77.683233
DP_00447,Sanjay Verma,Brigade Road,bicycle,4.4,2906,on_break,27,12.998619,77.549603
DP_00448,Raj Yadav,JP Nagar,bicycle,4.6,2568,inactive,5,13.018756,77.561071
DP_00449,Manoj Das,Whitefield,scooter,4.6,2036,on_break,17,12.941368,77.590178
DP_00450,Deepak Yadav,BTM Layout,ev_scooter,3.9,4357,inactive,43,13.004941,77.534267
DP_00451,Ravi Das,BTM Layout,bicycle,4.3,1101,active,31,13.008532,77.543705
DP_00452,Ganesh Verma,MG Road,bicycle,3.6,1341,active,1,13.049656,77.65205
DP_00453,Amit Kumar,Bellandur,scooter,3.7,3971,inactive,31,12.949024,77.679848
DP_00454,Pradeep Sharma,Bommanahalli,bicycle,4.4,6475,active,22,12.970893,77.617121
DP_00455,Ravi Sharma,Electronic City,bike,3.6,2328,active,20,12.957225,77.512818
DP_00456,Rahul Das,Brigade Road,bike,4.7,1208,on_break,23,12.915995,77.655757
DP_00457,Mohan Patil,Jayanagar,bicycle,4.8,7130,active,46,12.989236,77.538063
DP_00458,Pradeep Patil,MG Road,bike,4.3,3574,on_break,6,13.038405,77.621897
DP_00459,Vikram Gowda,HSR Layout,bicycle,3.8,5749,active,25,12.933193,77.514496
DP_00460,Karthik Gowda,Basavanagudi,bike,4.8,2479,on_break,13,13.024322,77.531514
DP_00461,Ravi Sharma,Electronic City,scooter,4.0,2448,active,27,12.931187,77.521556
DP_00462,Rahul Patil,Banashankari,ev_scooter,4.3,5728,active,43,12.959437,77.664311
DP_00463,Ravi Verma,Koramangala,bicycle,4.6,7399,active,18,12.957214,77.616513
DP_00464,Amit Singh,Indiranagar,ev_scooter,4.2,2393,active,17,12.928249,77.507508
DP_00465,Sanjay Gowda,Jayanagar,bike,3.7,4445,inactive,24,13.042087,77.532674
DP_00466,Deepak Yadav,Basavanagudi,ev_scooter,4.1,1534,active,22,13.009475,77.650778
DP_00467,Rahul Sharma,Marathahalli,scooter,4.3,1305,active,15,12.901398,77.503248
DP_00468,Manoj Das,JP Nagar,bike,3.8,7241,active,2,12.932919,77.550728
DP_00469,Arun Singh,Bellandur,bike,4.5,3554,inactive,24,13.039922,77.502141
DP_00470,Amit Patil,Hebbal,bicycle,4.6,2632,active,48,12.9085,77.555599
DP_00471,Rahul Kumar,Malleshwaram,bike,4.9,1467,on_break,48,12.987258,77.653916
DP_00472,Amit Sharma,Sarjapur Road,bike,3.8,5921,on_break,9,12.907,77.608037
DP_00473,Suresh Das,Bellandur,bike,3.6,5929,active,11,12.999288,77.526481
DP_00474,Naveen Gowda,Indiranagar,bike,4.2,7248,inactive,17,12.999083,77.609293
DP_00475,Sanjay Patil,Whitefield,ev_scooter,4.0,2183,active,40,13.017999,77.620144
DP_00476,Naveen Yadav,Marathahalli,bike,4.1,5291,active,35,13.03086,77.588141
DP_00477,Ganesh Reddy,Sarjapur Road,bicycle,4.3,7677,active,10,12.947499,77.508021
DP_00478,Raj Gowda,MG Road,ev_scooter,4.1,4422,active,17,13.037229,77.644941
DP_00479,Rahul Patil,Electronic City,scooter,4.4,3747,active,5,13.019164,77.519946
DP_00480,Suresh Kumar,HSR Layout,bike,4.3,7963,active,16,13.004533,77.696504
DP_00481,Manoj Das,Basavanagudi,bike,4.5,7347,on_break,5,12.968162,77.509897
DP_00482,Vikram Kumar,Sarjapur Road,scooter,4.4,2937,active,40,12.992588,77.638889
DP_00483,Deepak Gowda,Marathahalli,bike,4.2,1464,active,32,13.041802,77.649688
DP_00484,Rahul Verma,BTM Layout,ev_scooter,3.8,225,active,19,12.922448,77.522597
DP_00485,Manoj Gowda,Marathahalli,bicycle,4.4,5342,active,13,13.036316,77.648008
DP_00486,Mohan Verma,Koramangala,scooter,3.8,2424,active,29,13.031581,77.666703
DP_00487,Karthik Verma,Banashankari,ev_scooter,4.3,4802,on_break,1,12.940644,77.504162
DP_00488,Ravi Gowda,Marathahalli,ev_scooter,4.6,5656,active,40,13.014913,77.562644
DP_00489,Arun Yadav,Bellandur,scooter,4.1,5249,active,11,13.042144,77.619547
DP_00490,Manoj Sharma,JP Nagar,bicycle,3.8,7597,active,21,13.019219,77.532004
DP_00491,Deepak Reddy,Malleshwaram,bike,4.1,7306,active,35,12.912557,77.661904
DP_00492,Ravi Gowda,Electronic City,scooter,3.7,2391,active,21,13.038609,77.69101
DP_00493,Rahul Kumar,Hebbal,scooter,4.4,2637,inactive,45,12.987235,77.546518
DP_00494,Arun Reddy,BTM Layout,ev_scooter,3.8,5148,inactive,43,13.014592,77.535977
DP_00495,Manoj Singh,Hebbal,bicycle,4.5,5157,active,42,13.000323,77.567928
DP_00496,Rahul Singh,Jayanagar,scooter,4.5,6278,on_break,3,12.940892,77.606887
DP_00497,Mohan Reddy,BTM Layout,bike,4.7,735,active,10,12.914154,77.665767
DP_00498,Pradeep Yadav,HSR Layout,bike,4.6,4459,active,28,12.981516,77.607157
DP_00499,Vikram Kumar,Rajajinagar,bike,4.6,948,active,17,12.983441,77.511698
DP_00500,Vikram Reddy,Banashankari,bike,3.6,3230,active,33,13.037335,77.599566
DP_00501,Arun Sharma,Bommanahalli,bicycle,4.3,6406,inactive,25,12.995671,77.556354
DP_00502,Mohan Yadav,Rajajinagar,bike,4.4,5982,active,19,12.998776,77.522359
DP_00503,Mohan Naik,Electronic City,scooter,3.8,1633,active,20,13.003527,77.509094
DP_00504,Deepak Yadav,Marathahalli,scooter,4.7,973,active,32,13.040649,77.683407
DP_00505,Raj Singh,MG Road,bike,4.2,5088,active,27,12.988219,77.618812
DP_00506,Vikram Das,Brigade Road,bike,4.5,4258,active,8,13.010303,77.50398
DP_00507,Naveen Naik,BTM Layout,ev_scooter,4.1,6091,active,11,13.005935,77.512478
DP_00508,Naveen Sharma,Malleshwaram,scooter,4.3,1634,active,13,13.030945,77.50077
DP_00509,Pradeep Reddy,Indiranagar,bicycle,3.9,4387,on_break,36,13.006468,77.687064
DP_00510,Mohan Reddy,Basavanagudi,ev_scooter,4.8,5095,active,37,13.015096,77.51249
DP_00511,Manoj Verma,Bellandur,ev_scooter,3.7,3796,inactive,16,13.028669,77.535462
DP_00512,Naveen Sharma,Basavanagudi,ev_scooter,4.5,7281,on_break,14,13.022184,77.581502
DP_00513,Karthik Gowda,HSR Layout,bike,4.8,7942,active,26,12.926555,77.590975
DP_00514,Manoj Verma,BTM Layout,bicycle,4.9,940,active,5,12.928481,77.632765
DP_00515,Rahul Sharma,Marathahalli,scooter,3.6,4478,on_break,47,13.045622,77.569866
DP_00516,Arun Das,Marathahalli,bike,4.3,2715,inactive,48,13.041146,77.503957
DP_00517,Arun Naik,Sarjapur Road,bike,4.5,3511,inactive,47,12.955535,77.6164
DP_00518,Ganesh Verma,Koramangala,bike,4.8,6711,active,5,12.993175,77.593418
DP_00519,Manoj Singh,Bellandur,ev_scooter,4.9,5741,active,38,12.96285,77.670646
DP_00520,Karthik Yadav,BTM Layout,bicycle,4.5,1509,inactive,2,13.048601,77.664382
DP_00521,Mohan Naik,Electronic City,ev_scooter,4.1,7859,on_break,35,12.957671,77.534163
DP_00522,Deepak Singh,Malleshwaram,scooter,4.0,1722,active,33,12.988976,77.678222
DP_00523,Pradeep Gowda,Marathahalli,scooter,4.4,5548,active,41,12.901355,77.588868
DP_00524,Naveen Reddy,Banashankari,bike,4.2,5189,active,40,12.961801,77.618053
DP_00525,Suresh Patil,Banashankari,ev_scooter,4.2,4657,active,39,12.968593,77.6372
DP_00526,Vikram Verma,Sarjapur Road,bicycle,4.5,7018,active,26,12.94137,77.690722
DP_00527,Raj Das,Jayanagar,bicycle,3.7,3835,active,30,12.977848,77.625983
DP_00528,Manoj Das,Jayanagar,bike,5.0,2449,inactive,35,12.904193,77.558003
DP_00529,Raj Das,Koramangala,scooter,4.5,4266,on_break,1,12.949,77.53418
DP_00530,Amit Naik,Indiranagar,scooter,4.9,370,active,19,12.982932,77.680346
DP_00531,Sanjay Verma,Koramangala,scooter,3.9,6878,active,34,12.915656,77.544288
DP_00532,Naveen Verma,Basavanagudi,scooter,4.8,6640,active,31,12.945768,77.662961
DP_00533,Rahul Das,Basavanagudi,ev_scooter,3.9,7050,inactive,7,12.983,77.583199
DP_00534,Ravi Reddy,BTM Layout,ev_scooter,4.7,7547,active,1,12.931928,77.635931
DP_00535,Raj Naik,Rajajinagar,bike,4.4,7172,inactive,23,12.996757,77.503457
DP_00536,Manoj Yadav,Malleshwaram,bike,4.3,6335,active,29,13.046812,77.632993
DP_00537,Manoj Patil,Banashankari,bike,4.3,3980,on_break,2,12.998044,77.606164
DP_00538,Manoj Kumar,Marathahalli,bike,3.7,6194,active,24,13.033283,77.524575
DP_00539,Vikram Yadav,BTM Layout,bicycle,4.9,2114,active,39,13.040721,77.578679
DP_00540,Ganesh Gowda,Yelahanka,ev_scooter,4.3,7661,active,24,12.924725,77.688
DP_00541,Amit Reddy,Rajajinagar,bike,4.0,2869,active,28,13.030836,77.527385
DP_00542,Raj Reddy,Hebbal,scooter,4.9,1531,active,1,12.949768,77.543091
DP_00543,Arun Kumar,Banashankari,bicycle,4.2,3985,on_break,20,12.981178,77.636947
DP_00544,Pradeep Das,JP Nagar,scooter,4.4,2722,active,15,12.980157,77.562508
DP_00545,Sanjay Singh,Sarjapur Road,scooter,3.9,6019,active,7,12.924934,77.66578
DP_00546,Ravi Kumar,Brigade Road,scooter,4.1,5443,active,6,13.039578,77.513598
DP_00547,Rahul Reddy,Sarjapur Road,ev_scooter,4.2,3536,inactive,35,12.996381,77.646301
DP_00548,Pradeep Verma,Brigade Road,bicycle,4.6,2681,active,11,12.927142,77.633719
DP_00549,Ganesh Gowda,Marathahalli,scooter,4.6,2611,active,8,13.046625,77.565538
DP_00550,Deepak Singh,Malleshwaram,ev_scooter,3.6,2802,on_break,34,13.027752,77.509433
DP_00551,Deepak Singh,Banashankari,bicycle,4.2,2567,active,15,13.014703,77.627726
DP_00552,Raj Reddy,Malleshwaram,bicycle,4.2,4382,inactive,47,12.944369,77.666653
DP_00553,Suresh Gowda,Bellandur,bicycle,4.6,4728,active,17,12.943408,77.68026
DP_00554,Ravi Gowda,Jayanagar,scooter,4.2,4427,active,13,12.918722,77.543555
DP_00555,Sanjay Singh,HSR Layout,scooter,3.9,5328,active,39,13.04706,77.585425
DP_00556,Karthik Patil,Indiranagar,scooter,4.7,4611,active,12,12.971988,77.595044
DP_00557,Vikram Verma,Koramangala,ev_scooter,3.8,5655,active,12,12.918334,77.638302
